gene_id,D_1_count,D_2_count,D_3_count,G_1_count,G_2_count,G_3_count,D_1_fpkm,D_2_fpkm,D_3_fpkm,G_1_fpkm,G_2_fpkm,G_3_fpkm,DvsG_D,DvsG_G,DvsG_log2FoldChange,DvsG_pvalue,DvsG_padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,Family
YDR023W,26326,22766,17708,7623,7038,7056,1474.781822,1166.159535,989.4969057,251.401411,266.4721897,217.6346337,28220.93733,5700.683704,2.307651257,1.44E-59,1.40E-58,SES1,IV,489508,490896,+,1389,protein_coding,"- && sp|P07284|SYSC_YEAST Serine--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SES1 PE=1 SV=2 && PF00587:tRNA synthetase class II core domain (G, H, P, S and T)|PF02403:Seryl-tRNA synthetase N-terminal dom",-
YOL039W,17762,19366,16508,8821,8028,8183,4305.583122,4292.480955,3991.504293,1258.800268,1315.246653,1092.142232,22615.45035,6566.645451,1.784219028,2.69E-61,2.73E-60,RPP2A,XV,254297,254617,+,321,protein_coding,- && sp|P05319|RLA2_YEAST 60S acidic ribosomal protein P2-alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPP2A PE=1 SV=1 && PF00428:60s Acidic ribosomal protein,-
YGR240C,16380,20247,21580,9334,7892,10311,430.0122648,486.0220416,565.0936328,144.2559164,140.0276342,149.0370583,24568.59345,7164.350392,1.777873824,1.06E-52,8.71E-52,PFK1,VII,970771,973734,-,2964,protein_coding,- && sp|P16861|PFKA1_YEAST ATP-dependent 6-phosphofructokinase subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PFK1 PE=1 SV=1 && PF18468:Phosphofructokinase N-terminal domain yeast|PF00365:Phosphofructokinase,-
YLR340W,17654,20668,18423,10950,10160,11134,1462.927065,1566.052591,1522.79672,534.1860763,569.0271517,507.9925078,23918.4686,8441.499739,1.502650117,4.43E-52,3.59E-51,RPP0,XII,805887,806825,+,939,protein_coding,- && sp|P05317|RLA0_YEAST 60S acidic ribosomal protein P0 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPP0 PE=1 SV=2 && PF00428:60s Acidic ribosomal protein|PF00466:Ribosomal protein L10|PF17777:Insertion domain in 60S ribosomal ,-
YBR068C,8733,10296,11029,23207,20270,30990,371.3278432,400.3049182,467.7698434,580.9141422,582.5155631,725.5079385,12693.42969,19279.82537,-0.603055889,1.64E-06,3.10E-06,BAP2,II,373861,375690,-,1830,protein_coding,- && sp|P38084|BAP2_YEAST Leu/Val/Ile amino-acid permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BAP2 PE=1 SV=2 && PF00324:Amino acid permease,-
YER177W,14035,18070,18807,19093,16699,19885,1358.318178,1599.099861,1815.560179,1087.832828,1092.293351,1059.598242,21475.6631,14531.36203,0.563544895,1.77E-06,3.32E-06,BMH1,V,545611,546414,+,804,protein_coding,- && sp|P29311|BMH1_YEAST Protein BMH1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BMH1 PE=1 SV=4 && PF00244:14-3-3 protein,-
YLR287C-A,21811,25664,19869,10215,9813,10204,8839.332969,9510.352181,8031.967711,2437.143936,2687.852572,2276.883991,28344.44746,7930.199942,1.837758994,2.43E-61,2.47E-60,RPS30A,XII,712537,713158,-,192,protein_coding,- && sp|P0CX33|RS30A_YEAST 40S ribosomal protein S30-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS30A PE=1 SV=1 && -,-
YER165W,13678,15465,14885,16409,13352,16654,613.7883639,634.5623678,666.2648758,433.4879791,404.9506538,411.4728167,18579.49145,12089.82999,0.619902397,9.65E-11,2.29E-10,PAB1,V,510373,512106,+,1734,protein_coding,"- && sp|P04147|PABP_YEAST Polyadenylate-binding protein, cytoplasmic and nuclear OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PAB1 PE=1 SV=4 && PF00076:RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|PF00658:Poly-adenylate",-
YJR105W,24480,23584,20580,8382,7005,7025,1862.00535,1640.269896,1561.409831,375.3324033,360.1118228,294.1998028,28990.23427,5876.942271,2.302529265,8.49E-80,1.23E-78,ADO1,X,623581,624603,+,1023,protein_coding,- && sp|P47143|ADK_YEAST Adenosine kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADO1 PE=1 SV=1 && PF00294:pfkB family carbohydrate kinase,-
YMR230W,21524,24401,19412,6179,5641,5947,5266.729433,5459.514035,4737.948497,890.0924395,932.8973378,801.2028784,27518.72402,4656.229342,2.563351423,4.17E-124,1.29E-122,RPS10B,XIII,732414,733141,+,318,protein_coding,- && sp|P46784|RS10B_YEAST 40S ribosomal protein S10-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS10B PE=1 SV=1 && PF03501:Plectin/S10 domain,-
YDL133C-A,17279,30349,21143,9527,10589,9677,17237.29628,27683.64457,21038.71352,5595.070967,7139.457614,5315.178092,28785.04593,7858.309037,1.873153044,6.70E-32,3.31E-31,RPL41B,IV,221724,221801,-,78,protein_coding,- && - && -,-
YPR145W,6377,6929,6101,10660,7176,10247,288.6593869,286.7927488,275.4687391,284.0699958,219.5388714,255.3833279,8185.772153,7275.658758,0.169935491,0.135405758,0.165587731,ASN1,XVI,822620,824338,+,1719,protein_coding,- && sp|P49089|ASNS1_YEAST Asparagine synthetase [glutamine-hydrolyzing] 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ASN1 PE=1 SV=2 && PF13537:Glutamine amidotransferase domain|PF00733:Asparagine synthase,-
YOL121C,23593,23469,18051,6515,6127,6444,4220.25852,3838.652598,3220.766068,686.0712176,740.7360774,634.6553672,27458.31092,5003.697108,2.456305352,1.33E-90,2.37E-89,RPS19A,XV,92026,92850,-,435,protein_coding,- && sp|P07280|RS19A_YEAST 40S ribosomal protein S19-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS19A PE=1 SV=2 && PF01090:Ribosomal protein S19e,-
YGR155W,20094,22221,21907,8791,6985,8694,1025.950897,1037.414023,1115.694043,264.2392633,241.0384453,244.402898,27113.96851,6372.994415,2.088961089,3.08E-100,6.44E-99,CYS4,VII,798543,800066,+,1524,protein_coding,- && sp|P32582|CBS_YEAST Cystathionine beta-synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CYS4 PE=1 SV=1 && PF00291:Pyridoxal-phosphate dependent enzyme|PF00571:CBS domain,-
YHR143W,7580,8132,8625,35015,30809,34763,603.0807906,591.6052196,684.490495,1640.0584,1656.699043,1522.825274,10285.62946,26297.54805,-1.354318843,1.74E-38,1.03E-37,DSE2,VIII,385510,386487,+,978,protein_coding,- && sp|P38844|DSE2_YEAST Protein DSE2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DSE2 PE=1 SV=1 && -,-
YLR342W,10889,12532,13295,14568,10148,13264,150.4692011,158.3464534,183.2525333,118.5109399,94.77631201,100.9161487,15506.98557,9867.391593,0.652124353,5.67E-08,1.16E-07,FKS1,XII,809997,815627,+,5631,protein_coding,"- && sp|P38631|FKS1_YEAST 1,3-beta-glucan synthase component FKS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FKS1 PE=1 SV=2 && PF14288:1,3-beta-glucan synthase subunit FKS1, domain-1|PF02364:1,3-beta-glucan synthase component",-
YHR193C,18029,19890,18303,10973,10159,10642,2672.129367,2695.559742,2705.890072,957.4367927,1017.645534,868.4316312,23720.54509,8329.814435,1.509887568,1.48E-49,1.13E-48,EGD2,VIII,487712,488236,-,525,protein_coding,- && sp|A6ZT99|NACA_YEAS7 Nascent polypeptide-associated complex subunit alpha OS=Saccharomyces cerevisiae (strain YJM789) OX=307796 GN=EGD2 PE=3 SV=1 && PF01849:NAC domain,-
YDL126C,13245,15412,15803,21112,18175,21794,410.931634,437.2249633,489.0566637,385.6078637,381.1112434,372.289765,18768.8656,15936.28337,0.236028024,0.022608294,0.030566054,CDC48,IV,236157,238664,-,2508,protein_coding,"- && sp|P25694|CDC48_YEAST Cell division control protein 48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC48 PE=1 SV=3 && PF02359:Cell division protein 48 (CDC48), N-terminal domain|PF00004:ATPase family associated with various ",-
YNL162W,20664,27894,19529,4499,4324,4179,5009.040064,6182.715262,4721.958283,642.0295209,708.4113763,557.7492836,28582.93231,3418.203883,3.064105998,1.54E-122,4.61E-121,RPL42A,XIV,331322,332154,+,321,protein_coding,- && sp|P0CX27|RL44A_YEAST 60S ribosomal protein L42-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL42A PE=1 SV=1 && PF00935:Ribosomal protein L44,-
YNL112W,16794,16885,16094,9498,5828,8271,796.325664,732.0925136,761.2066765,265.1353413,186.7737489,215.9340459,21027.57132,6110.896502,1.782700466,1.07E-44,7.33E-44,DBP2,XIV,413639,416281,+,1641,protein_coding,- && sp|P24783|DBP2_YEAST ATP-dependent RNA helicase DBP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DBP2 PE=1 SV=1 && PF00271:Helicase conserved C-terminal domain|PF00270:DEAD/DEAH box helicase,-
YAL053W,1902,2376,2314,34917,27919,40151,62.9242923,71.87578497,76.36128184,680.0543805,624.2627415,731.359204,2779.361351,26703.78404,-3.264198588,5.10E-185,3.28E-183,FLC2,I,45899,48250,+,2352,protein_coding,- && sp|P39719|FLC2_YEAST Flavin carrier protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FLC2 PE=1 SV=2 && PF06011:Transient receptor potential (TRP) ion channel|PF14558:ML-like domain,-
YNL031C,22425,23517,21280,10361,10128,12317,4245.567738,4071.116956,4018.620308,1154.792325,1295.94552,1283.910652,28372.32664,8563.911333,1.728172775,1.21E-67,1.39E-66,HHT2,XIV,575640,576050,-,411,protein_coding,- && sp|Q757N1|H3_ASHGO Histone H3 OS=Ashbya gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) OX=284811 GN=HHT1 PE=3 SV=3 && PF00125:Core histone H2A/H2B/H3/H4,-
YJL138C,17895,17883,18607,10417,7819,9619,1172.088505,1071.019598,1215.6459,401.6707992,346.1303221,346.8847172,22996.72098,7253.831215,1.664568899,5.49E-54,4.65E-53,TIF2,X,153504,154691,-,1188,protein_coding,- && sp|A6ZQJ1|IF4A_YEAS7 ATP-dependent RNA helicase eIF4A OS=Saccharomyces cerevisiae (strain YJM789) OX=307796 GN=TIF1 PE=3 SV=1 && PF00270:DEAD/DEAH box helicase|PF00271:Helicase conserved C-terminal domain,-
YEL027W,19578,17299,13911,9978,9337,10177,3154.033763,2548.281197,2235.416194,946.3252011,1016.635105,902.7018367,21456.28452,7722.914646,1.47423192,5.85E-30,2.70E-29,VMA3,V,100769,101251,+,483,protein_coding,- && sp|P25515|VATL1_YEAST V-type proton ATPase subunit c OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMA3 PE=1 SV=1 && PF00137:ATP synthase subunit C,-
YMR186W,8764,10313,11172,23098,19977,24231,321.9745595,346.4436008,409.404059,499.5655227,496.0314212,490.1365214,12775.87438,17554.8278,-0.458457335,4.40E-05,7.57E-05,HSC82,XIII,632355,634472,+,2118,protein_coding,"- && sp|P15108|HSC82_YEAST ATP-dependent molecular chaperone HSC82 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSC82 PE=1 SV=4 && PF02518:Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase|PF00183:Hsp90 protein",-
YKL216W,36421,35782,32631,6063,4001,3455,2998.92222,2694.053927,2680.067595,293.9001425,222.6596986,156.6346805,44282.0837,3548.837805,3.641400627,1.06E-104,2.38E-103,URA1,XI,25215,26159,+,945,protein_coding,- && sp|P28272|PYRD_YEAST Dihydroorotate dehydrogenase (fumarate) OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URA1 PE=1 SV=1 && PF01180:Dihydroorotate dehydrogenase,-
YJL136C,19684,23854,18324,5718,5502,5367,5801.690729,6428.812654,5387.205335,992.1658188,1096.027707,870.962288,26026.32542,4359.531473,2.577962935,9.49E-105,2.13E-103,RPS21B,X,156550,157273,-,264,protein_coding,- && sp|Q3E754|RS21B_YEAST 40S ribosomal protein S21-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS21B PE=1 SV=1 && -,-
YNL135C,17620,19151,15644,14729,14278,15312,3974.037433,3949.533874,3519.458796,1955.681844,2176.472362,1901.44824,22092.44278,11615.2277,0.927613868,2.49E-18,7.90E-18,FPR1,XIV,371882,372226,-,345,protein_coding,- && sp|P20081|FKBP_YEAST FK506-binding protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FPR1 PE=1 SV=2 && PF00254:FKBP-type peptidyl-prolyl cis-trans isomerase,-
YDL185W,11988,14067,14316,15169,12361,15257,290.0519829,311.2138593,345.5037954,216.0652618,202.1354289,203.2473016,17039.93785,11148.52733,0.612055079,5.09E-09,1.10E-08,VMA1,IV,126787,130002,+,3216,protein_coding,"- && sp|P17255|VATA_YEAST V-type proton ATPase catalytic subunit A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMA1 PE=1 SV=3 && PF05204:Homing endonuclease|PF02874:ATP synthase alpha/beta family, beta-barrel domain|PF16886:ATPsy",-
YPR149W,8119,9258,10617,29611,30955,37845,1210.255829,1261.886096,1578.623222,2598.523257,3118.639529,3106.058914,11834.17102,25698.23789,-1.118727253,1.60E-18,5.12E-18,NCE102,XVI,829918,830439,+,522,protein_coding,- && sp|Q12207|NCE2_YEAST Non-classical export protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NCE102 PE=1 SV=1 && PF01284:Membrane-associating domain,-
YIL078W,18555,19877,18529,6676,5011,5427,654.783172,641.3804614,652.2146661,138.692115,119.5145231,105.4442519,24042.89655,4473.025287,2.426346016,1.44E-97,2.89E-96,THS1,IX,212499,214703,+,2205,protein_coding,"- && sp|P04801|SYTC_YEAST Threonine--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=THS1 PE=1 SV=2 && PF03129:Anticodon binding domain|PF07973:Threonyl and Alanyl tRNA synthetase second additional domain|PF0",-
YDL215C,1144,1263,1106,25886,22574,26375,27.14749441,27.40535396,26.17947199,361.6325944,362.0528563,344.60592,1481.428005,19542.48844,-3.721455589,0,0,GDH2,IV,70640,73918,-,3279,protein_coding,- && sp|P33327|DHE2_YEAST NAD-specific glutamate dehydrogenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GDH2 PE=1 SV=1 && PF00208:Glutamate/Leucine/Phenylalanine/Valine dehydrogenase,-
YIL133C,15619,17156,16652,6332,5667,6190,2025.569361,2034.409003,2154.082461,483.4301057,496.714498,441.9886133,20865.78332,4760.794724,2.131996258,1.52E-100,3.18E-99,RPL16A,IX,98527,99416,-,600,protein_coding,- && sp|P26784|RL16A_YEAST 60S ribosomal protein L16-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL16A PE=1 SV=3 && PF00572:Ribosomal protein L13,-
YLR197W,25214,20872,14723,6549,4661,4926,1295.013394,980.2230598,754.2769775,198.0187864,161.7973276,139.3007508,25685.68327,4217.988193,2.60636367,2.12E-53,1.77E-52,NOP56,XII,546097,547611,+,1515,protein_coding,"- && sp|Q12460|NOP56_YEAST Nucleolar protein 56 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP56 PE=1 SV=1 && PF08156:NOP5NT (NUC127) domain|PF01798:snoRNA binding domain, fibrillarin",-
YGR094W,13388,15963,15463,7961,6611,7326,314.2514683,342.6134931,362.0407001,110.0089775,104.8789905,94.67930558,18902.32876,5725.1407,1.723253276,7.45E-58,7.01E-57,VAS1,VII,672186,675500,+,3315,protein_coding,"- && sp|P07806|SYV_YEAST Valine--tRNA ligase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VAS1 PE=1 SV=2 && PF08264:Anticodon-binding domain of tRNA|PF00133:tRNA synthetases class I (I, L, M and V)",-
YHR162W,15102,16543,12055,12093,10142,11011,3013.110116,3018.027165,2399.107898,1420.40922,1367.615056,1209.577885,18398.02395,8698.098679,1.080843613,3.19E-19,1.05E-18,YHR162W,VIII,423072,423461,+,390,protein_coding,- && sp|P38857|MPC2_YEAST Mitochondrial pyruvate carrier 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MPC2 PE=1 SV=1 && PF03650:Mitochondrial pyruvate carriers,-
YNL067W,18023,16314,12449,8514,7898,8323,2434.72404,2015.16892,1677.486974,677.1037192,721.1066821,619.0547975,19751.41516,6483.426749,1.607200012,6.51E-33,3.32E-32,RPL9B,XIV,499681,500256,+,576,protein_coding,- && sp|P51401|RL9B_YEAST 60S ribosomal protein L9-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL9B PE=1 SV=1 && PF00347:Ribosomal protein L6,-
YGR279C,8460,9467,9427,22392,19367,24494,567.000299,580.1678239,630.2146001,883.496234,877.2734921,903.855856,11548.42775,17257.61474,-0.579557779,2.11E-09,4.66E-09,SCW4,VII,1048798,1049958,-,1161,protein_coding,- && sp|P53334|SCW4_YEAST Probable family 17 glucosidase SCW4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCW4 PE=1 SV=1 && PF00332:Glycosyl hydrolases family 17,-
YLL026W,3577,6901,9746,31649,28053,35392,102.0654952,180.0530039,277.3884935,531.6415204,541.0022207,556.0215828,8539.177287,24776.54321,-1.536808203,9.29E-05,0.000156483,HSP104,XII,88623,91349,+,2727,protein_coding,"- && sp|P31539|HS104_YEAST Heat shock protein 104 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP104 PE=1 SV=2 && PF00004:ATPase family associated with various cellular activities (AAA)|PF10431:C-terminal, D2-small domain, of Clp",-
YGR085C,19761,18207,13092,6171,5369,5993,2928.834013,2467.473917,1935.503077,538.4436752,537.8225092,489.0538213,21540.7833,4584.887208,2.232171208,7.41E-59,7.15E-58,RPL11B,VII,648383,648907,-,525,protein_coding,- && sp|Q3E757|RL11B_YEAST 60S ribosomal protein L11-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL11B PE=1 SV=3 && PF00281:Ribosomal protein L5|PF00673:ribosomal L5P family C-terminus,-
YHR007C,15421,15340,14634,18981,15082,18228,753.2547968,685.1459038,713.008074,545.8173672,497.9067737,490.2244032,19180.34399,13630.76881,0.492741408,8.19E-07,1.58E-06,ERG11,VIII,120091,121683,-,1593,protein_coding,- && sp|P10614|CP51_YEAST Lanosterol 14-alpha demethylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG11 PE=1 SV=1 && PF00067:Cytochrome P450,-
YBL087C,21099,23798,18373,4848,4479,4586,3965.579635,4089.908584,3444.505692,536.4216614,568.9650574,474.5755849,26642.08716,3649.858713,2.868023054,4.89E-139,1.95E-137,RPL23A,II,59822,60739,-,414,protein_coding,- && sp|P0CX41|RL23A_YEAST 60S ribosomal protein L23-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL23A PE=1 SV=1 && PF00238:Ribosomal protein L14p/L23e,-
YBR011C,15207,18977,20341,9455,8989,10565,1369.540716,1562.742045,1827.282648,501.2932163,547.1450971,523.8747195,23013.91463,7579.432381,1.602379436,1.08E-40,6.70E-40,IPP1,II,257112,257975,-,864,protein_coding,- && sp|P00817|IPYR_YEAST Inorganic pyrophosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IPP1 PE=1 SV=4 && PF00719:Inorganic pyrophosphatase,-
YBR143C,22381,19590,15249,6915,6014,5943,1325.345985,1060.748808,900.7269809,241.0687168,240.6982499,193.7679959,24170.18236,4952.871436,2.286990705,1.45E-57,1.35E-56,SUP45,II,530869,532182,-,1314,protein_coding,- && sp|P12385|ERF1_YEAST Eukaryotic peptide chain release factor subunit 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUP45 PE=1 SV=2 && PF03464:eRF1 domain 2|PF03463:eRF1 domain 1|PF03465:eRF1 domain 3,-
YGL234W,10110,11354,11520,7951,5519,4872,326.5573779,335.3401635,371.1614408,151.1920621,120.4837477,86.64473185,13927.53107,4815.525567,1.53225332,4.69E-22,1.69E-21,"ADE5,7",VII,56482,58890,+,2409,protein_coding,"- && sp|P07244|PUR2_YEAST Bifunctional purine biosynthetic protein ADE5,7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE5,7 PE=1 SV=1 && PF00586:AIR synthase related protein, N-terminal domain|PF02843:Phosphoribosylglycinamide s",-
YJL079C,3781,4407,4452,35207,27498,35976,326.8957788,348.3966921,383.9368692,1791.969228,1606.806101,1712.545218,5335.065215,25658.47734,-2.265889377,3.81E-103,8.24E-102,PRY1,X,289875,290774,-,900,protein_coding,- && sp|P47032|PRY1_YEAST Protein PRY1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRY1 PE=1 SV=1 && PF00188:Cysteine-rich secretory protein family,-
YPL037C,19988,18900,15667,7794,6945,7760,3281.225996,2836.984378,2565.397544,753.2273771,770.5463763,701.38272,23034.75817,5884.58141,1.968864509,1.83E-65,2.01E-64,EGD1,XVI,481428,481901,-,474,protein_coding,- && sp|A6ZWL1|NACB1_YEAS7 Nascent polypeptide-associated complex subunit beta-1 OS=Saccharomyces cerevisiae (strain YJM789) OX=307796 GN=EGD1 PE=3 SV=1 && PF01849:NAC domain,-
YMR108W,7258,8171,8076,9898,7832,9579,273.6228837,281.6689659,303.6923066,219.6755859,199.5574105,198.8301145,9922.078305,7115.899686,0.479572432,2.30E-06,4.29E-06,ILV2,XIII,484084,486147,+,2064,protein_coding,"- && sp|P07342|ILVB_YEAST Acetolactate synthase catalytic subunit, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ILV2 PE=1 SV=1 && PF02776:Thiamine pyrophosphate enzyme, N-terminal TPP binding domain|PF02775:Thiamine ",-
YBR286W,11830,12910,13268,12974,12589,14359,570.3301869,569.1099697,638.0417614,368.2259575,410.1970919,381.1468611,16055.59084,10442.54286,0.620638474,2.08E-09,4.58E-09,APE3,II,774700,776313,+,1614,protein_coding,- && sp|P37302|APE3_YEAST Aminopeptidase Y OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APE3 PE=1 SV=1 && PF04389:Peptidase family M28|PF02225:PA domain,-
YLR056W,10534,9472,8372,23023,20628,24874,746.5108401,613.7801388,591.7987621,960.5138031,988.0061697,970.543426,11995.61955,17881.06222,-0.575947013,3.53E-07,6.95E-07,ERG3,XII,253861,254958,+,1098,protein_coding,- && sp|P32353|ERG3_YEAST Delta(7)-sterol 5(6)-desaturase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG3 PE=1 SV=1 && PF04116:Fatty acid hydroxylase superfamily,-
YBR249C,9409,9714,10155,5896,5084,5197,657.7993633,620.9782893,708.1608871,242.6645561,240.223368,200.0457066,12376.73987,4241.020146,1.545280696,1.02E-41,6.49E-41,ARO4,II,716882,717994,-,1113,protein_coding,"- && sp|P32449|AROG_YEAST Phospho-2-dehydro-3-deoxyheptonate aldolase, tyrosine-inhibited OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARO4 PE=1 SV=2 && PF00793:DAHP synthetase I family",-
YNL104C,4284,5433,5822,16119,13080,16064,179.2180149,207.8261741,242.944141,396.9805124,369.827902,370.0091242,6557.724156,11795.06998,-0.84692677,3.18E-12,8.00E-12,LEU4,XIV,424895,426754,-,1860,protein_coding,- && sp|P06208|LEU1_YEAST 2-isopropylmalate synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LEU4 PE=1 SV=1 && PF08502:LeuA allosteric (dimerisation) domain|PF00682:HMGL-like,-
