gene_id,location,location_encoded,split
YMR242C,Cytoplasm,0,test
YOR312C,Cytoplasm,0,test
YAR010C,Cytoplasm,0,train
YPR137C-A,Cytoplasm,0,train
YOR142W-A,Cytoplasm,0,train
YPR158W-A,Cytoplasm,0,train
YFL002W-B,Cytoplasm,0,train
YGR161W-A,Cytoplasm,0,train
YDR316W-A,Cytoplasm,0,test
YER159C-A,Cytoplasm,0,train
YGR161C-C,Cytoplasm,0,train
YLR035C-B,Cytoplasm,0,train
YMR051C,Cytoplasm,0,train
YDR365W-A,Cytoplasm,0,train
YER137C-A,Cytoplasm,0,train
YLR157C-A,Cytoplasm,0,test
YPL257W-A,Cytoplasm,0,train
YJR026W,Cytoplasm,0,test
YLR227W-A,Cytoplasm,0,train
YML040W,Cytoplasm,0,train
YCL066W,Nucleus,3,train
YCL067C,Nucleus,3,train
YCR097W,Nucleus,3,train
YPR166C,Mitochondria,2,test
YNL188W,Other,4,test
YDR447C,Cytoplasm,0,train
YDR197W,Mitochondria,2,test
YDR414C,Membrane_Secretory,1,train
YIL136W,Mitochondria,2,train
YGL017W,Cytoplasm,0,train
YAL008W,Membrane_Secretory,1,train
YLR392C,Cytoplasm,0,train
YHR028C,Membrane_Secretory,1,test
YMR225C,Mitochondria,2,train
YMR013C,Membrane_Secretory,1,train
YOR307C,Membrane_Secretory,1,test
YIL119C,Nucleus,3,train
YMR281W,Membrane_Secretory,1,train
YCR023C,Membrane_Secretory,1,test
YCR007C,Membrane_Secretory,1,train
YCL048W,Membrane_Secretory,1,test
YCL020W,Cytoplasm,0,train
YCL038C,Membrane_Secretory,1,train
YCL056C,Membrane_Secretory,1,train
YCL058C,Membrane_Secretory,1,train
YCR106W,Nucleus,3,train
YCR021C,Membrane_Secretory,1,train
YMR152W,Mitochondria,2,train
YKL003C,Mitochondria,2,test
YGL142C,Membrane_Secretory,1,train
YKL167C,Mitochondria,2,train
YNL316C,Cytoplasm,0,train
YMR064W,Mitochondria,2,test
YOR017W,Mitochondria,2,train
YEL045C,Membrane_Secretory,1,train
YER132C,Cytoplasm,0,train
YDL167C,Nucleus,3,test
YJL044C,Cytoplasm,0,train
YKL039W,Membrane_Secretory,1,train
YKL037W,Mitochondria,2,train
YCR024C-A,Membrane_Secretory,1,test
YJR095W,Mitochondria,2,train
YER009W,Cytoplasm,0,train
YPR198W,Membrane_Secretory,1,train
YBL066C,Nucleus,3,test
YKL187C,Mitochondria,2,train
YKL183W,Nucleus,3,train
YKL105C,Membrane_Secretory,1,train
YBL001C,Nucleus,3,test
YKL142W,Cytoplasm,0,test
YKL064W,Membrane_Secretory,1,train
YKL051W,Membrane_Secretory,1,train
YKL221W,Membrane_Secretory,1,train
YKL208W,Mitochondria,2,train
YKL084W,Mitochondria,2,train
YKL047W,Membrane_Secretory,1,train
YKR030W,Membrane_Secretory,1,train
YKR044W,Nucleus,3,test
YKR049C,Mitochondria,2,train
YKR105C,Membrane_Secretory,1,test
YDR441C,Cytoplasm,0,train
YGR174C,Mitochondria,2,train
YBL092W,Cytoplasm,0,train
YBR033W,Nucleus,3,train
YBR054W,Membrane_Secretory,1,train
YBR056W,Mitochondria,2,train
YBR104W,Mitochondria,2,train
YBR008C,Membrane_Secretory,1,train
YBR240C,Nucleus,3,train
YBR241C,Membrane_Secretory,1,test
YBR298C,Membrane_Secretory,1,train
YBR297W,Nucleus,3,test
YBL095W,Mitochondria,2,train
YBL089W,Membrane_Secretory,1,train
YBL036C,Nucleus,3,train
YBR016W,Membrane_Secretory,1,test
YBR052C,Cytoplasm,0,train
YBR151W,Nucleus,3,train
YBR194W,Cytoplasm,0,train
YBR210W,Membrane_Secretory,1,train
YBR230C,Mitochondria,2,train
YBR238C,Mitochondria,2,test
YBR255W,Membrane_Secretory,1,train
YBR266C,Membrane_Secretory,1,train
YBR293W,Membrane_Secretory,1,train
YBR162W-A,Membrane_Secretory,1,train
YHR039C,Membrane_Secretory,1,train
YHR002W,Mitochondria,2,train
YHR019C,Cytoplasm,0,test
YHR091C,Mitochondria,2,train
YHL036W,Membrane_Secretory,1,train
YHL029C,Cytoplasm,0,test
YHL028W,Membrane_Secretory,1,train
YHL017W,Other,4,train
YHL014C,Mitochondria,2,train
YHL008C,Membrane_Secretory,1,train
YHR032W,Membrane_Secretory,1,test
YHR038W,Mitochondria,2,test
YHR048W,Membrane_Secretory,1,test
YHR067W,Mitochondria,2,train
YHR087W,Nucleus,3,train
YHR097C,Nucleus,3,train
YHR103W,Membrane_Secretory,1,train
YHR110W,Membrane_Secretory,1,test
YHR136C,Cytoplasm,0,test
YHR140W,Membrane_Secretory,1,train
YHR150W,Membrane_Secretory,1,train
YHR151C,Membrane_Secretory,1,train
YHR156C,Nucleus,3,train
YHR159W,Cytoplasm,0,train
YHR185C,Nucleus,3,train
YHR198C,Mitochondria,2,train
YHR199C,Mitochondria,2,train
YDR079W,Mitochondria,2,train
YOR266W,Mitochondria,2,train
YNL270C,Membrane_Secretory,1,test
YJL174W,Membrane_Secretory,1,train
YER061C,Mitochondria,2,train
YAR031W,Membrane_Secretory,1,train
YAL055W,Membrane_Secretory,1,train
YER007W,Cytoplasm,0,train
YER130C,Nucleus,3,test
YER087W,Mitochondria,2,train
YEL064C,Membrane_Secretory,1,train
YEL059W,Membrane_Secretory,1,test
YEL017W,Nucleus,3,test
YEL007W,Nucleus,3,train
YEL001C,Membrane_Secretory,1,train
YER057C,Nucleus,3,train
YER060W,Membrane_Secretory,1,train
YER064C,Nucleus,3,train
YER077C,Mitochondria,2,train
YER134C,Nucleus,3,train
YER185W,Membrane_Secretory,1,train
YNL214W,Membrane_Secretory,1,train
YNL213C,Mitochondria,2,train
YIL057C,Cytoplasm,0,train
YMR140W,Cytoplasm,0,train
YJL094C,Membrane_Secretory,1,test
YDR006C,Nucleus,3,test
YNR004W,Nucleus,3,train
YJR061W,Membrane_Secretory,1,train
YIL166C,Membrane_Secretory,1,train
YIL158W,Membrane_Secretory,1,train
YIL135C,Cytoplasm,0,test
YIL134W,Mitochondria,2,test
YIL108W,Cytoplasm,0,train
YIL052C,Cytoplasm,0,test
YIL041W,Membrane_Secretory,1,train
YIL023C,Membrane_Secretory,1,train
YIL020C,Cytoplasm,0,train
YIL019W,Nucleus,3,train
YIR001C,Cytoplasm,0,train
YIR014W,Membrane_Secretory,1,train
YDL107W,Mitochondria,2,train
YDR351W,Membrane_Secretory,1,train
YNL328C,Mitochondria,2,train
YGR207C,Mitochondria,2,train
YJL111W,Cytoplasm,0,train
YFL055W,Membrane_Secretory,1,train
YFL046W,Mitochondria,2,train
YFL040W,Membrane_Secretory,1,train
YFR041C,Membrane_Secretory,1,train
YFR048W,Membrane_Secretory,1,train
YGL170C,Other,4,train
YGL168W,Membrane_Secretory,1,train
YJL116C,Mitochondria,2,train
YJL185C,Membrane_Secretory,1,train
YJL170C,Other,4,train
YJL162C,Nucleus,3,train
YJL160C,Membrane_Secretory,1,train
YJL147C,Mitochondria,2,train
YJL131C,Mitochondria,2,train
YJL051W,Membrane_Secretory,1,train
YJL023C,Mitochondria,2,train
YJL003W,Mitochondria,2,train
YJR003C,Mitochondria,2,train
YJR008W,Nucleus,3,train
YJR028W,Cytoplasm,0,train
YJR044C,Membrane_Secretory,1,train
YJR080C,Mitochondria,2,test
YJR100C,Mitochondria,2,test
YJR111C,Cytoplasm,0,train
YJR116W,Membrane_Secretory,1,test
YJR118C,Membrane_Secretory,1,train
YJR129C,Cytoplasm,0,train
YJR133W,Cytoplasm,0,train
YJR134C,Membrane_Secretory,1,train
YJR147W,Nucleus,3,train
YJR149W,Cytoplasm,0,train
YJR161C,Membrane_Secretory,1,train
YPL040C,Mitochondria,2,train
YNL300W,Membrane_Secretory,1,train
YNL295W,Mitochondria,2,train
YGR224W,Membrane_Secretory,1,test
YMR019W,Nucleus,3,train
YDL049C,Membrane_Secretory,1,train
YDR350C,Mitochondria,2,train
YNR075W,Membrane_Secretory,1,train
YGR213C,Membrane_Secretory,1,train
YGL258W,Cytoplasm,0,train
YGL250W,Nucleus,3,test
YGL186C,Membrane_Secretory,1,train
YGL121C,Cytoplasm,0,train
YGL108C,Cytoplasm,0,test
YGL104C,Mitochondria,2,test
YGL096W,Nucleus,3,test
YGL082W,Nucleus,3,test
YGL056C,Nucleus,3,train
YGR001C,Cytoplasm,0,test
YGR004W,Membrane_Secretory,1,train
YGR065C,Membrane_Secretory,1,train
YGR067C,Nucleus,3,test
YGR077C,Other,4,train
YGR089W,Membrane_Secretory,1,train
YGR096W,Mitochondria,2,train
YGR131W,Membrane_Secretory,1,train
YGR141W,Membrane_Secretory,1,train
YGR161C,Nucleus,3,train
YGR212W,Membrane_Secretory,1,train
YGR248W,Cytoplasm,0,test
YGR283C,Nucleus,3,train
YGR288W,Nucleus,3,train
YPR003C,Membrane_Secretory,1,train
YMR016C,Nucleus,3,train
YNR021W,Membrane_Secretory,1,train
YNR022C,Mitochondria,2,train
YNR039C,Membrane_Secretory,1,train
YNR056C,Membrane_Secretory,1,train
YNR065C,Membrane_Secretory,1,train
YNR066C,Membrane_Secretory,1,train
YNL279W,Membrane_Secretory,1,test
YNL254C,Nucleus,3,train
YNL187W,Nucleus,3,test
YNL181W,Membrane_Secretory,1,train
YNL176C,Membrane_Secretory,1,test
YNL173C,Membrane_Secretory,1,train
YNL164C,Other,4,train
YNL156C,Membrane_Secretory,1,train
YNL133C,Nucleus,3,test
YNL125C,Membrane_Secretory,1,train
YNL056W,Cytoplasm,0,test
YNL042W,Nucleus,3,test
YNL038W,Membrane_Secretory,1,train
YNL029C,Membrane_Secretory,1,train
YNL024C,Cytoplasm,0,train
YML052W,Membrane_Secretory,1,train
YMR316W,Cytoplasm,0,train
YDR525W-A,Membrane_Secretory,1,train
YER056C-A,Cytoplasm,0,test
YER093C-A,Membrane_Secretory,1,train
YMR182C,Nucleus,3,train
YKL087C,Mitochondria,2,train
YPR005C,Cytoplasm,0,train
YPL013C,Mitochondria,2,train
YER058W,Mitochondria,2,test
YJR034W,Mitochondria,2,train
YPL105C,Cytoplasm,0,test
YPL098C,Membrane_Secretory,1,test
YPL109C,Mitochondria,2,train
YPL130W,Membrane_Secretory,1,train
YPL041C,Mitochondria,2,test
YMR097C,Mitochondria,2,train
YMR098C,Mitochondria,2,test
YMR285C,Nucleus,3,test
YMR289W,Cytoplasm,0,train
YDR492W,Membrane_Secretory,1,train
YDL001W,Cytoplasm,0,train
YDR210W,Membrane_Secretory,1,train
YDR210W-A,Cytoplasm,0,train
YMR266W,Membrane_Secretory,1,train
YMR269W,Nucleus,3,train
YMR211W,Mitochondria,2,train
YMR002W,Mitochondria,2,test
YMR003W,Mitochondria,2,train
YML038C,Membrane_Secretory,1,train
YDR248C,Cytoplasm,0,train
YMR156C,Nucleus,3,test
YMR157C,Mitochondria,2,test
YMR158W,Mitochondria,2,train
YDR098C-A,Cytoplasm,0,train
YMR123W,Membrane_Secretory,1,train
YDR131C,Membrane_Secretory,1,train
YDR170W-A,Cytoplasm,0,train
YDR184C,Nucleus,3,train
YDR186C,Cytoplasm,0,train
YDR438W,Mitochondria,2,train
YML101C,Membrane_Secretory,1,train
YMR040W,Membrane_Secretory,1,train
YMR046C,Cytoplasm,0,train
YMR126C,Membrane_Secretory,1,train
YML011C,Nucleus,3,train
YML006C,Cytoplasm,0,train
YMR088C,Membrane_Secretory,1,train
YMR195W,Membrane_Secretory,1,test
YDR031W,Mitochondria,2,test
YDR520C,Nucleus,3,train
YDR527W,Cytoplasm,0,test
YDR528W,Cytoplasm,0,train
YML087C,Membrane_Secretory,1,train
YDR115W,Mitochondria,2,train
YDR119W,Membrane_Secretory,1,train
YDR125C,Mitochondria,2,train
YML045W-A,Cytoplasm,0,train
YMR063W,Membrane_Secretory,1,test
YMR071C,Membrane_Secretory,1,train
YMR251W,Cytoplasm,0,train
YMR310C,Nucleus,3,train
YDR219C,Mitochondria,2,test
YMR222C,Cytoplasm,0,train
YDR282C,Mitochondria,2,train
YDL189W,Cytoplasm,0,train
YEL059C-A,Mitochondria,2,train
YLR281C,Mitochondria,2,test
YLR283W,Mitochondria,2,train
YLR297W,Membrane_Secretory,1,train
YLR301W,Nucleus,3,train
YLR227C,Other,4,train
YLR390W,Mitochondria,2,train
YPR114W,Membrane_Secretory,1,train
YPR115W,Cytoplasm,0,test
YPR117W,Mitochondria,2,train
YLR341W,Cytoplasm,0,train
YLR327C,Nucleus,3,train
YLR443W,Membrane_Secretory,1,train
YPR169W,Nucleus,3,test
YPR157W,Membrane_Secretory,1,train
YPR158W,Nucleus,3,test
YLR356W,Mitochondria,2,train
YPR121W,Membrane_Secretory,1,train
YPR127W,Nucleus,3,train
YPR153W,Membrane_Secretory,1,train
YLR251W,Mitochondria,2,train
YDR302W,Membrane_Secretory,1,train
YDR307W,Membrane_Secretory,1,train
YLR436C,Cytoplasm,0,train
YLR411W,Other,4,train
YLR412W,Cytoplasm,0,train
YLR413W,Membrane_Secretory,1,train
YLR419W,Cytoplasm,0,train
YPR085C,Nucleus,3,test
YDL027C,Mitochondria,2,train
YDL048C,Nucleus,3,train
YDL053C,Nucleus,3,train
YDL054C,Membrane_Secretory,1,train
YDL072C,Membrane_Secretory,1,test
YDL123W,Membrane_Secretory,1,test
YDL223C,Cytoplasm,0,train
YDL224C,Cytoplasm,0,train
YDL231C,Membrane_Secretory,1,train
YDL233W,Nucleus,3,train
YDL248W,Membrane_Secretory,1,train
YLL005C,Membrane_Secretory,1,test
YLR003C,Nucleus,3,test
YLR004C,Membrane_Secretory,1,train
YLR023C,Membrane_Secretory,1,train
YLR037C,Membrane_Secretory,1,train
YLR040C,Membrane_Secretory,1,train
YLR042C,Membrane_Secretory,1,train
YOL028C,Nucleus,3,train
YOL032W,Nucleus,3,train
YOL053W,Mitochondria,2,train
YOL057W,Cytoplasm,0,train
YOL065C,Membrane_Secretory,1,train
YOL075C,Membrane_Secretory,1,train
YOL119C,Membrane_Secretory,1,train
YOL137W,Other,4,test
YOR044W,Membrane_Secretory,1,test
YOR052C,Nucleus,3,train
YOR242C,Other,4,train
YOR256C,Membrane_Secretory,1,train
YOR264W,Cytoplasm,0,train
YOR298W,Membrane_Secretory,1,train
YOR306C,Membrane_Secretory,1,train
YOR354C,Mitochondria,2,train
YOR380W,Nucleus,3,train
YOR383C,Membrane_Secretory,1,train
YPL176C,Membrane_Secretory,1,train
YPL186C,Mitochondria,2,train
YPL193W,Nucleus,3,train
YPL201C,Nucleus,3,train
YPL225W,Cytoplasm,0,train
YLR082C,Nucleus,3,train
YDR030C,Nucleus,3,train
YPL148C,Mitochondria,2,train
YOR283W,Nucleus,3,train
YOR104W,Membrane_Secretory,1,train
YGR027W-A,Cytoplasm,0,train
YPL005W,Mitochondria,2,test
YOR118W,Cytoplasm,0,train
YOL097C,Cytoplasm,0,train
YDR033W,Mitochondria,2,train
YER060W-A,Membrane_Secretory,1,train
YLR363C,Cytoplasm,0,train
YPR022C,Nucleus,3,train
YLR064W,Membrane_Secretory,1,train
YPR013C,Nucleus,3,train
YLR050C,Membrane_Secretory,1,train
YDR065W,Mitochondria,2,test
YLR054C,Cytoplasm,0,train
YPR068C,Nucleus,3,train
YBR012W-A,Cytoplasm,0,train
YPR042C,Cytoplasm,0,train
YOL107W,Membrane_Secretory,1,train
YLR068W,Nucleus,3,train
YPR011C,Mitochondria,2,train
YOL084W,Membrane_Secretory,1,test
YBL100W-A,Cytoplasm,0,train
YBL005W-A,Cytoplasm,0,test
YOR214C,Membrane_Secretory,1,train
YLR126C,Cytoplasm,0,train
YLR063W,Nucleus,3,train
YOR343W-A,Cytoplasm,0,train
YOR021C,Cytoplasm,0,train
YOR172W,Nucleus,3,test
YPR061C,Mitochondria,2,train
YPR155C,Mitochondria,2,train
YNL284C-A,Cytoplasm,0,train
YDR034C-C,Cytoplasm,0,train
YLR091W,Mitochondria,2,train
YDL199C,Membrane_Secretory,1,test
YOR161C,Membrane_Secretory,1,train
YDL206W,Membrane_Secretory,1,train
YLR130C,Membrane_Secretory,1,train
YOR192C-A,Cytoplasm,0,test
YDR210C-C,Cytoplasm,0,test
YDR067C,Cytoplasm,0,train
YNL054W-A,Cytoplasm,0,train
YPR004C,Mitochondria,2,train
YGR038C-A,Cytoplasm,0,train
YDL012C,Membrane_Secretory,1,train
YLR114C,Cytoplasm,0,train
YDR257C,Nucleus,3,train
YDL173W,Cytoplasm,0,test
YDL133W,Membrane_Secretory,1,train
YPL079W,Cytoplasm,0,train
YDL082W,Cytoplasm,0,train
YDR374W-A,Nucleus,3,train
YCL058W-A,Nucleus,3,train
YDR381C-A,Mitochondria,2,train
YPR036W-A,Other,4,train
YLR262C-A,Nucleus,3,test
YOR020W-A,Mitochondria,2,train
YJL127C-B,Mitochondria,2,test
YPR158C-C,Cytoplasm,0,train
YML058W-A,Nucleus,3,train
YDR034W-B,Membrane_Secretory,1,test
YNL024C-A,Membrane_Secretory,1,train
YLR154W-C,Mitochondria,2,test
YGR031C-A,Membrane_Secretory,1,train
YOL103W-A,Cytoplasm,0,train
YOR092W,Membrane_Secretory,1,test
YDR261W-A,Cytoplasm,0,train
YPL159C,Mitochondria,2,test
YPR010C-A,Membrane_Secretory,1,train
YAR023C,Membrane_Secretory,1,train
YAL065C,Membrane_Secretory,1,train
YAL064W-B,Membrane_Secretory,1,train
YHR021W-A,Membrane_Secretory,1,train
YPR099C,Mitochondria,2,train
YPR089W,Membrane_Secretory,1,train
YBR085C-A,Nucleus,3,train
Q0255,Mitochondria,2,train
YPR134W,Mitochondria,2,train
YDR034C-A,Membrane_Secretory,1,test
YER039C-A,Membrane_Secretory,1,train
YLL053C,Membrane_Secretory,1,train
YOL162W,Membrane_Secretory,1,train
YOL163W,Membrane_Secretory,1,test
YBR302C,Membrane_Secretory,1,test
YAR066W,Membrane_Secretory,1,train
YHR214W,Membrane_Secretory,1,train
YFL068W,Membrane_Secretory,1,train
YCR096C,Nucleus,3,train
YKL093W,Mitochondria,2,test
YCR054C,Cytoplasm,0,test
YCL002C,Membrane_Secretory,1,train
YCR104W,Membrane_Secretory,1,train
YCR061W,Membrane_Secretory,1,train
YNL074C,Cytoplasm,0,train
YGR049W,Membrane_Secretory,1,train
YEL049W,Membrane_Secretory,1,train
YEL033W,Membrane_Secretory,1,train
YHR017W,Mitochondria,2,train
YBL059W,Mitochondria,2,train
YKL107W,Membrane_Secretory,1,train
YKL222C,Nucleus,3,train
YKL219W,Membrane_Secretory,1,train
YKL162C,Mitochondria,2,test
YKL133C,Membrane_Secretory,1,test
YKL071W,Cytoplasm,0,train
YKL023W,Cytoplasm,0,train
YKR018C,Nucleus,3,test
YKR045C,Cytoplasm,0,test
YKR070W,Mitochondria,2,train
YKR074W,Cytoplasm,0,train
YCR041W,Membrane_Secretory,1,test
YGR147C,Cytoplasm,0,train
YBR063C,Membrane_Secretory,1,train
YBR284W,Membrane_Secretory,1,test
YBR301W,Membrane_Secretory,1,train
YBL048W,Membrane_Secretory,1,train
YBR047W,Mitochondria,2,train
YBR090C,Nucleus,3,train
YBR138C,Cytoplasm,0,train
YBR168W,Membrane_Secretory,1,train
YBR220C,Membrane_Secretory,1,train
YBR287W,Membrane_Secretory,1,train
YHR033W,Cytoplasm,0,train
YHL050C,Membrane_Secretory,1,train
YHL048W,Membrane_Secretory,1,train
YHL043W,Membrane_Secretory,1,train
YHL026C,Membrane_Secretory,1,train
YHR045W,Membrane_Secretory,1,train
YHR126C,Membrane_Secretory,1,train
YHR131C,Cytoplasm,0,train
YHR180W,Membrane_Secretory,1,train
YJL206C,Nucleus,3,train
YJL193W,Membrane_Secretory,1,train
YAR029W,Membrane_Secretory,1,train
YAL049C,Cytoplasm,0,test
YEL072W,Membrane_Secretory,1,train
YEL025C,Membrane_Secretory,1,test
YER004W,Mitochondria,2,test
YER080W,Mitochondria,2,train
YER084W,Nucleus,3,train
YER181C,Mitochondria,2,train
YER182W,Mitochondria,2,train
YNL212W,Cytoplasm,0,train
YNL208W,Mitochondria,2,train
YNL195C,Mitochondria,2,train
YMR132C,Cytoplasm,0,train
YGR269W,Nucleus,3,train
YJL066C,Mitochondria,2,train
YIL127C,Nucleus,3,train
YIL117C,Membrane_Secretory,1,test
YIL092W,Membrane_Secretory,1,test
YIL089W,Membrane_Secretory,1,train
YIL087C,Mitochondria,2,train
YIL077C,Mitochondria,2,train
YIL067C,Membrane_Secretory,1,train
YIL054W,Membrane_Secretory,1,test
YIL037C,Membrane_Secretory,1,train
YJL217W,Cytoplasm,0,train
YOR077W,Nucleus,3,test
YNL320W,Mitochondria,2,train
YJL108C,Membrane_Secretory,1,train
YFL067W,Membrane_Secretory,1,train
YFL062W,Membrane_Secretory,1,train
YFL051C,Membrane_Secretory,1,train
YFL020C,Membrane_Secretory,1,train
YFR006W,Membrane_Secretory,1,test
YFR012W,Membrane_Secretory,1,train
YFR020W,Membrane_Secretory,1,train
YFR045W,Mitochondria,2,train
YJL163C,Membrane_Secretory,1,train
YJL161W,Mitochondria,2,train
YJL142C,Membrane_Secretory,1,train
YJL132W,Membrane_Secretory,1,train
YJL077C,Membrane_Secretory,1,test
YJL016W,Cytoplasm,0,train
YJR015W,Membrane_Secretory,1,train
YJR085C,Mitochondria,2,train
YJR098C,Mitochondria,2,train
YJR106W,Membrane_Secretory,1,test
YJR124C,Membrane_Secretory,1,train
YJR146W,Nucleus,3,train
YJR154W,Cytoplasm,0,train
YGR236C,Mitochondria,2,test
YGR249W,Nucleus,3,train
YGL263W,Membrane_Secretory,1,train
YGL230C,Membrane_Secretory,1,train
YGL226W,Mitochondria,2,train
YGL221C,Mitochondria,2,train
YGL204C,Membrane_Secretory,1,train
YGL146C,Membrane_Secretory,1,train
YGL140C,Membrane_Secretory,1,train
YGL114W,Membrane_Secretory,1,train
YGL057C,Mitochondria,2,test
YGR016W,Membrane_Secretory,1,train
YGR021W,Mitochondria,2,train
YGR026W,Membrane_Secretory,1,train
YGR151C,Nucleus,3,train
YGR168C,Membrane_Secretory,1,train
YGR294W,Membrane_Secretory,1,train
YGR295C,Membrane_Secretory,1,train
YLR461W,Membrane_Secretory,1,train
YNL237W,Membrane_Secretory,1,train
YNR059W,Membrane_Secretory,1,train
YNR061C,Membrane_Secretory,1,train
YNR062C,Membrane_Secretory,1,train
YNR063W,Nucleus,3,train
YNL336W,Membrane_Secretory,1,train
YNL211C,Mitochondria,2,train
YNL146W,Membrane_Secretory,1,train
YNL143C,Membrane_Secretory,1,train
YNL115C,Membrane_Secretory,1,train
YNL095C,Membrane_Secretory,1,test
YNL058C,Membrane_Secretory,1,train
YNL046W,Membrane_Secretory,1,train
YNL033W,Membrane_Secretory,1,train
YNL019C,Membrane_Secretory,1,test
YLR152C,Membrane_Secretory,1,train
YGR016C-A,Membrane_Secretory,1,train
YKR005C,Membrane_Secretory,1,train
YPL067C,Cytoplasm,0,train
YPL056C,Membrane_Secretory,1,train
YJL205C,Membrane_Secretory,1,train
YPL071C,Nucleus,3,train
YPL108W,Cytoplasm,0,train
YPL107W,Mitochondria,2,train
YDR540C,Nucleus,3,train
YML131W,Membrane_Secretory,1,train
YDR090C,Membrane_Secretory,1,train
YMR184W,Cytoplasm,0,train
YMR279C,Membrane_Secretory,1,train
YDR476C,Membrane_Secretory,1,train
YMR209C,Membrane_Secretory,1,train
YML018C,Membrane_Secretory,1,train
YDR239C,Cytoplasm,0,train
YMR155W,Membrane_Secretory,1,train
YDR132C,Nucleus,3,test
YMR244W,Membrane_Secretory,1,test
YDR444W,Cytoplasm,0,test
YDR387C,Membrane_Secretory,1,train
YMR090W,Cytoplasm,0,train
YDR504C,Membrane_Secretory,1,train
YDR514C,Nucleus,3,train
YML096W,Cytoplasm,0,train
YMR066W,Mitochondria,2,train
YMR253C,Membrane_Secretory,1,test
YDR222W,Cytoplasm,0,train
YMR221C,Membrane_Secretory,1,test
YDR338C,Membrane_Secretory,1,train
YDR275W,Membrane_Secretory,1,train
YDR281C,Membrane_Secretory,1,test
YLR219W,Membrane_Secretory,1,train
YLR278C,Nucleus,3,train
YLR287C,Cytoplasm,0,test
YLR375W,Nucleus,3,train
YLR225C,Cytoplasm,0,train
YLR407W,Other,4,train
YPR098C,Mitochondria,2,train
YLR346C,Mitochondria,2,train
YLR257W,Cytoplasm,0,train
YLR271W,Nucleus,3,train
YLR326W,Membrane_Secretory,1,train
YLR456W,Nucleus,3,test
YLR162W,Membrane_Secretory,1,train
YLR173W,Membrane_Secretory,1,train
YLR177W,Cytoplasm,0,train
YPR148C,Cytoplasm,0,train
YPR151C,Other,4,train
YPR196W,Nucleus,3,train
YPR172W,Nucleus,3,train
YHR007C-A,Membrane_Secretory,1,test
YDL129W,Nucleus,3,train
YDL144C,Nucleus,3,train
YDL218W,Membrane_Secretory,1,train
YLL030C,Membrane_Secretory,1,test
YLL032C,Cytoplasm,0,train
YLR001C,Membrane_Secretory,1,train
YLR036C,Membrane_Secretory,1,train
YLR077W,Mitochondria,2,test
YOL042W,Mitochondria,2,test
YOL159C,Membrane_Secretory,1,train
YOL161C,Membrane_Secretory,1,train
YOR068C,Membrane_Secretory,1,test
YOR183W,Membrane_Secretory,1,train
YOR235W,Membrane_Secretory,1,train
YOR238W,Cytoplasm,0,test
YOR252W,Nucleus,3,train
YOR255W,Other,4,train
YOR292C,Membrane_Secretory,1,train
YOR296W,Cytoplasm,0,train
YOR305W,Mitochondria,2,train
YOR365C,Membrane_Secretory,1,train
YOR376W,Membrane_Secretory,1,train
YOR385W,Cytoplasm,0,train
YOR387C,Cytoplasm,0,train
YOR389W,Membrane_Secretory,1,train
YPL216W,Nucleus,3,train
YPL223C,Cytoplasm,0,train
YPL257W,Membrane_Secretory,1,test
YPL264C,Membrane_Secretory,1,train
YOR215C,Mitochondria,2,train
YPL162C,Membrane_Secretory,1,train
YOR220W,Cytoplasm,0,test
YPR027C,Membrane_Secretory,1,train
YDR105C,Membrane_Secretory,1,train
YDL211C,Membrane_Secretory,1,train
YOR284W,Cytoplasm,0,train
YPR063C,Membrane_Secretory,1,train
YPL245W,Nucleus,3,train
YOR342C,Nucleus,3,train
YLL054C,Nucleus,3,train
YLR046C,Membrane_Secretory,1,train
YDR061W,Mitochondria,2,train
YDL180W,Membrane_Secretory,1,train
YDR262W,Membrane_Secretory,1,train
YPR071W,Membrane_Secretory,1,train
YLR094C,Nucleus,3,test
YOR131C,Nucleus,3,train
YDR070C,Mitochondria,2,test
YPL156C,Membrane_Secretory,1,train
YPL247C,Nucleus,3,test
YKL065W-A,Membrane_Secretory,1,train
YKL023C-A,Membrane_Secretory,1,train
YIL102C-A,Membrane_Secretory,1,train
YCL048W-A,Membrane_Secretory,1,train
YDR524C-B,Membrane_Secretory,1,test
YLR363W-A,Nucleus,3,train
YBL029C-A,Membrane_Secretory,1,train
YOL159C-A,Cytoplasm,0,train
YJL133C-A,Mitochondria,2,train
YKL018C-A,Cytoplasm,0,train
YNL162W-A,Nucleus,3,train
YMR194C-B,Mitochondria,2,train
YER053C-A,Membrane_Secretory,1,train
YDL085C-A,Nucleus,3,train
YOR008C-A,Membrane_Secretory,1,train
YCR024C-B,Membrane_Secretory,1,test
YNL130C-A,Mitochondria,2,train
YPL189C-A,Mitochondria,2,train
YNR034W-A,Cytoplasm,0,test
YMR122W-A,Membrane_Secretory,1,test
YIL134C-A,Membrane_Secretory,1,train
YPR038W,Membrane_Secretory,1,train
YPR159C-A,Membrane_Secretory,1,train
YBR126W-A,Membrane_Secretory,1,train
YCL026C-B,Nucleus,3,train
YPL229W,Cytoplasm,0,train
Q0075,Mitochondria,2,test
YER038W-A,Mitochondria,2,train
YLR302C,Membrane_Secretory,1,train
YLR415C,Mitochondria,2,test
YFR010W-A,Membrane_Secretory,1,train
YGL041W-A,Mitochondria,2,train
